2025-10-02 15:38:42 [INFO    ] yt_dlp_gui:__init__:18 — YTDLPRunner initialized
2025-10-02 15:38:42 [INFO    ] yt_dlp_gui:__init__:17 — FlagProcessor initialized
2025-10-02 15:38:42 [INFO    ] yt_dlp_gui:__init__:27 — AppController initialized
2025-10-02 15:38:42 [INFO    ] yt_dlp_gui:__init__:18 — YTDLPRunner initialized
2025-10-02 15:38:42 [INFO    ] yt_dlp_gui:setup_video_properties:45 — AppController. Start getting video properties.
2025-10-02 15:38:42 [INFO    ] yt_dlp_gui:run:56 — YTDLPRunner. Starting subprocess with command: yt-dlp.exe --list-subs --list-formats https://www.youtube.com/watch?v=dQw4w9WgXcQ
 ***** 
 ***** 
 ***** 
 
2025-10-02 15:38:43 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. [youtube] Extracting URL: https://www.youtube.com/watch?v=dQw4w9WgXcQ
2025-10-02 15:38:43 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. [youtube] dQw4w9WgXcQ: Downloading webpage
2025-10-02 15:38:44 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. [youtube] dQw4w9WgXcQ: Downloading tv client config
2025-10-02 15:38:44 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. [youtube] dQw4w9WgXcQ: Downloading tv player API JSON
2025-10-02 15:38:44 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. [youtube] dQw4w9WgXcQ: Downloading web safari player API JSON
2025-10-02 15:38:46 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. [youtube] dQw4w9WgXcQ: Downloading m3u8 information
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. [info] Available automatic captions for dQw4w9WgXcQ:
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. ku-en          Kurdish from English                                                          vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. ky-en          Kyrgyz from English                                                           vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. lo-en          Lao from English                                                              vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. la-en          Latin from English                                                            vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. lv-en          Latvian from English                                                          vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. ln-en          Lingala from English                                                          vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. lt-en          Lithuanian from English                                                       vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. lua-en         Luba-Lulua from English                                                       vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. luo-en         Luo from English                                                              vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. lb-en          Luxembourgish from English                                                    vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. mk-en          Macedonian from English                                                       vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. mg-en          Malagasy from English                                                         vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. ms-en          Malay from English                                                            vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. ml-en          Malayalam from English                                                        vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. mt-en          Maltese from English                                                          vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. gv-en          Manx from English                                                             vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. mi-en          Māori from English                                                            vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. mr-en          Marathi from English                                                          vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. mn-en          Mongolian from English                                                        vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. mfe-en         Morisyen from English                                                         vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. ne-en          Nepali from English                                                           vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. new-en         Newari from English                                                           vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. nso-en         Northern Sotho from English                                                   vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. no-en          Norwegian from English                                                        vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. ny-en          Nyanja from English                                                           vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. oc-en          Occitan from English                                                          vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. or-en          Odia from English                                                             vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. om-en          Oromo from English                                                            vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. os-en          Ossetic from English                                                          vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. pam-en         Pampanga from English                                                         vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. ps-en          Pashto from English                                                           vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. fa-en          Persian from English                                                          vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. pl-en          Polish from English                                                           vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. pt-en          Portuguese from English                                                       vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. pt-PT-en       Portuguese (Portugal) from English                                            vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. pa-en          Punjabi from English                                                          vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. qu-en          Quechua from English                                                          vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. ro-en          Romanian from English                                                         vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. rn-en          Rundi from English                                                            vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. ru-en          Russian from English                                                          vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. sm-en          Samoan from English                                                           vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. sg-en          Sango from English                                                            vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. sa-en          Sanskrit from English                                                         vtt, srt, ttml, srv3, srv2, srv1, json3
2025-10-02 15:38:47 [INFO    ] yt_dlp_gui:collect_line:40 — YT-DLP. gd-en          Scottish Gaelic from English                                                  vtt, srt, ttml, srv3, srv2, srv1, json3
